Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
20,B-0229,94495,2004,Chevrolet,Avalanche,"1500 5dr Crew Cab 130"" WB",RED,192514,No,"",2026-08-19,B
16,B-0230,94313,2015,Audi,A3,1.8T Premium,GRAY,104984,No,"",2026-08-19,B
16,B-0234,93220,2004,Jeep,Liberty,Sport,SILVER,152878,No,"",2026-08-19,B
16,B-0236,93179,2017,Nissan,Sentra,SV,GRAY,61065,No,"",2026-08-19,B
17,B-0248,94823,2014,Dodge,Journey,American Value Pkg,SILVER,170240,No,"",2026-08-19,B
29,BX-0214,95089,2016,Dodge,Grand Caravan,SE,BLACK,142501,Yes,2.5,2026-08-19,BX
16,C-0040,95143,2023,Kia,Sorento,SX,WHITE,33159,Yes,5.0,2026-08-19,C
18,C-0058,94480,2022,Chevrolet,Silverado 3500,3500HD CC Work Truck,BLACK,85954,Yes,2.7,2026-08-19,C
15,C-0062,94476,2017,Buick,Envision,Preferred,BLACK,125993,No,"",2026-08-19,C
16,C-0063,93712,2013,Mercedes-Benz,GLK Class,GLK 350,BLACK,112857,No,"",2026-08-19,C
16,C-0081,93159,2012,Volkswagen,Beetle,2.5L,GRAY,78501,No,"",2026-08-19,C
18,C-0084,93151,2019,GMC,Sierra 1500,SLT,BLACK,122314,Yes,3.9,2026-08-19,C
16,C-0091,93084,2018,Toyota,4Runner,SR5,WHITE,154417,No,"",2026-08-19,C
20,C-0099,92428,2023,Honda,CR-V,Hybrid Sport,GRAY,54453,Yes,4.5,2026-08-19,C
21,C-0131,93089,2021,Ford,Escape,SEL,BLACK,54575,Yes,3.6,2026-08-19,C
27,C-0144,95130,2016,Jeep,Patriot,Sport SE,SILVER,101987,Yes,0.0,2026-08-19,C
16,C-0174,94473,2021,Toyota,Camry,LE,SILVER,97138,No,"",2026-08-19,C
12,C-0183,94777,2024,Kandi,Kruiser,"",BLACK,19,No,"",2026-08-19,C
18,C-0189,94701,2011,Chrysler,Town & Country,Touring-L,SILVER,117608,No,"",2026-08-19,C
30,D-0019,91193,2019,Chevrolet,Impala,LT,SILVER,94899,Yes,2.0,2026-08-19,D
30,D-0044,92363,2016,Chevrolet,Colorado,Z71,BLUE,163124,Yes,2.6,2026-08-19,D
29,D-0048,92721,2016,Ford,Escape,SE,BLACK,139055,Yes,1.8,2026-08-19,D
29,D-0052,89526,2019,Cadillac,CTS,Sedan Luxury,BLACK,83640,Yes,2.7,2026-08-19,D
21,D-0056,91937,2013,Mercedes-Benz,M Class,ML 350,BLACK,111366,Yes,2.0,2026-08-19,D
27,D-0071,91938,2019,Kia,Sorento,L,SILVER,168647,Yes,2.9,2026-08-19,D
24,D-0074,89082,2015,Chevrolet,Equinox,LT,WHITE,183296,Yes,2.0,2026-08-19,D
38,D-0081,91935,2019,Ford,T350 Vans,"T-350 148"" EL Hi Rf 9500 GVWR Sliding RH",WHITE,461469,Yes,1.7,2026-08-19,D
19,D-0093,94909,2024,Audi,A4,Sedan S line Premium Plus,BLACK,51387,Yes,3.9,2026-08-19,D
25,D-0141,89805,2020,Toyota,Corolla,LE,WHITE,34500,Yes,3.9,2026-08-19,D
29,D-0146,74407,2022,Momentum,G Class,"",WHITE,1,Yes,3.3,2026-08-19,D
13,D-0147,76893,2024,Seadoo,Gtr,"",GRAY,62,Yes,"",2026-08-19,D
19,D-0154,92335,2023,Nissan,Rogue,S,WHITE,31748,Yes,3.9,2026-08-19,D
29,DX-0012,92359,2013,GMC,Yukon,SLT,BLACK,235037,Yes,2.9,2026-08-19,DX
19,I-0015,94911,2005,Volkswagen,Touareg,4dr V6,BLACK,100758,No,"",2026-08-19,I
17,I-0017,89386,2009,Mercedes-Benz,M Class,3.5L,BLACK,159414,No,"",2026-08-19,I
16,I-0021,92285,2007,Toyota,Highlander,Hybrid Limited V6,BLACK,110905,No,"",2026-08-19,I
