Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
37,CR-0065,702064,2015,Nissan,Murano,SL,BROWN,136118,Yes,1.6,2026-08-18,CR
33,CR-0066,702444,2011,Ford,F150,XLT,GRAY,178809,Yes,2.8,2026-08-18,CR
31,CR-0070,700369,2014,Ford,F150,Platinum,SILVER,129818,Yes,1.5,2026-08-18,CR
38,CR-0075,701613,2013,GMC,Terrain,SLE,BLACK,115647,Yes,0.9,2026-08-18,CR
32,CR-0076,699156,2011,Ford,F150,XLT,TAN,158904,Yes,1.7,2026-08-18,CR
29,CR-0077,702010,2016,Ford,Explorer,XLT,WHITE,145581,Yes,1.8,2026-08-18,CR
35,CR-0078,702419,2018,Ford,Transit Connect,XL,WHITE,115576,Yes,2.4,2026-08-18,CR
33,CR-0081,702621,2019,GMC,Acadia,SLT,SILVER,133866,Yes,2.2,2026-08-18,CR
34,CR-0083,701998,2013,Chrysler,200,Touring,WHITE,153841,Yes,1.9,2026-08-18,CR
45,CR-0088,702648,2013,Ford,Fusion,SE,BLACK,208612,Yes,1.3,2026-08-18,CR
37,CR-0094,702380,2015,Hyundai,Genesis Coupe,3.8L Base,WHITE,251175,Yes,1.3,2026-08-18,CR
25,CR-0097,700778,2005,Chevrolet,Corvette,2dr Cpe,SILVER,77840,Yes,1.7,2026-08-18,CR
15,CR-0198,704729,2015,Chevrolet,Sonic,LT,BLUE,63886,No,"",2026-08-18,CR
15,CR-0201,703585,2011,Mazda,CX-9,Grand Touring,BLACK,151661,No,"",2026-08-18,CR
15,CR-0203,703648,2013,Cadillac,CTS,Sedan Luxury,SILVER,145469,No,"",2026-08-18,CR
16,CR-0204,703652,2016,Dodge,Grand Caravan,SXT,SILVER,168917,No,"",2026-08-18,CR
15,CR-0212,704705,2016,Chevrolet,Impala Limited,LTZ,WHITE,182355,No,"",2026-08-18,CR
15,CR-0214,704632,2010,Cadillac,DTS,w/1SC,RED,133343,No,"",2026-08-18,CR
15,CR-0218,704675,2016,Jeep,Renegade,Latitude,WHITE,211628,No,"",2026-08-18,CR
16,CR-0225,704112,2013,INFINITI,JX,JX35 4dr,GRAY,144552,No,"",2026-08-18,CR
15,CR-0227,704679,2019,Chevrolet,Trax,LS,WHITE,142618,No,"",2026-08-18,CR
15,CR-0228,704680,2011,Ford,Edge,SE,BLUE,168085,No,"",2026-08-18,CR
15,D-0006,704196,2019,Chevrolet,Traverse,LS,BLACK,93929,No,"",2026-08-18,D
16,D-0007,704586,2019,Honda,Pilot,EX-L,WHITE,74079,No,"",2026-08-18,D
15,D-0030,704525,2016,BMW,5-Series,535i,GRAY,75950,No,"",2026-08-18,D
16,D-0035,704228,2021,BMW,X3,sDrive30i,BLACK,99129,No,"",2026-08-18,D
15,D-0036,704288,2022,Ram,3500 Cab/Chassis,Tradesman,WHITE,109528,No,"",2026-08-18,D
15,D-0047,704435,2020,Chevrolet,Equinox,LT,BLUE,110709,No,"",2026-08-18,D
15,D-0049,704597,2013,Jeep,Wrangler,Unlimited Freedom Edition,BLUE,182969,No,"",2026-08-18,D
15,D-0050,704987,2014,Ford,F150,STX,BLUE,131955,No,"",2026-08-18,D
15,D-0051,704201,2005,Lexus,SC 430,2dr Convertible,RED,151425,No,"",2026-08-18,D
15,D-0052,704623,2010,Ford,F250SD,XL,SILVER,134205,No,"",2026-08-18,D
15,D-0055,704968,2012,BMW,3-Series,328i,WHITE,162163,No,"",2026-08-18,D
15,D-0063,704957,2010,Mercedes-Benz,M Class,ML 350,SILVER,137470,No,"",2026-08-18,D
15,D-0064,704498,2010,Chevrolet,HHR,LT w/2LT,BLACK,198293,No,"",2026-08-18,D
16,D-0066,704962,2008,Jeep,Commander,Sport,GRAY,147033,No,"",2026-08-18,D
15,D-0068,704629,2016,Honda,Civic,Sedan Touring,BLACK,151338,No,"",2026-08-18,D
15,D-0072,704570,2020,Ford,F150,XLT,WHITE,133898,No,"",2026-08-18,D
15,D-0078,704939,2015,Mitsubishi,Mirage,DE,WHITE,138789,No,"",2026-08-18,D
15,D-0079,704232,2009,Audi,TT,Prem Plus,GRAY,102081,No,"",2026-08-18,D
15,D-0084,704895,2020,Ford,F150,XL,BLACK,93152,No,"",2026-08-18,D
15,D-0087,702792,2013,Mercedes-Benz,GLK Class,GLK 350,RED,113560,No,"",2026-08-18,D
15,D-0090,696586,2011,Nissan,Rogue,S,GRAY,178735,No,"",2026-08-18,D
15,DX-0008,705010,2018,Chevrolet,Camaro,1LT,GRAY,92399,No,"",2026-08-18,DX
16,E-0011,704548,2010,Jeep,Liberty,Sport,WHITE,106944,No,"",2026-08-18,E
15,E-0015,704927,2023,Honda,Accord,Sedan EX,WHITE,33989,No,"",2026-08-18,E
33,E-0032,704606,2015,Ford,Escape,Titanium,BLACK,219246,Yes,2.8,2026-08-18,E
14,E-0034,704917,2014,Ford,F150,XLT,BLACK,122236,No,"",2026-08-18,E
15,E-0039,705024,2011,Jeep,Patriot,Sport,BLACK,139077,No,"",2026-08-18,E
16,E-0040,704691,2019,Nissan,Pathfinder,SV,BLACK,102671,No,"",2026-08-18,E
16,E-0051,703864,2018,Dodge,Grand Caravan,SE,BLUE,179760,No,"",2026-08-18,E
15,E-0055,704995,2011,Ford,F150,Platinum,BLACK,215284,No,"",2026-08-18,E
16,ER-0070,704902,2012,Mercedes-Benz,GL Class,GL 350 BlueTEC,SILVER,111571,No,"",2026-08-18,ER
14,ER-0079,703973,2020,Chevrolet,Express Cargo,"Van 2500 155""",WHITE,161604,No,"",2026-08-18,ER
16,ER-0081,703871,2010,Dodge,Journey,SXT,SILVER,133940,No,"",2026-08-18,ER
15,ER-0082,702760,2000,Jeep,Grand Cherokee,Laredo,WHITE,227813,No,"",2026-08-18,ER
15,I-0003,703607,2013,GMC,Terrain,SLE,SILVER,134823,No,"",2026-08-18,I
15,I-0007,704266,2010,Nissan,Rogue,SL,BLACK,148475,No,"",2026-08-18,I
15,I-0009,704559,2015,Buick,Encore,4dr,RED,167475,No,"",2026-08-18,I
15,I-0010,703899,2014,Ford,Edge,SE,BLACK,151731,No,"",2026-08-18,I
16,I-0013,704561,2006,Toyota,Camry,LE V6,SILVER,204158,No,"",2026-08-18,I
17,I-0016,700862,2007,Toyota,Highlander,Hybrid V6 (2 Rows) (CVT-E),BLUE,1,No,"",2026-08-18,I
13,I-0022,704663,2014,Chevrolet,Equinox,LS,BLUE,1,No,"",2026-08-18,I
15,I-0023,704104,2009,Dodge,Nitro,SE,WHITE,180441,No,"",2026-08-18,I
13,I-0024,704653,2011,Chevrolet,Impala,LT Retail,RED,1,No,"",2026-08-18,I
15,I-0034,704713,2013,Kia,Optima,EX,SILVER,1,No,"",2026-08-18,I
16,I-0037,704718,2016,Chevrolet,Traverse,LS,SILVER,1,No,"",2026-08-18,I
15,I-0046,702802,2016,Lincoln,MKX,Select,BURGUNDY,159841,No,"",2026-08-18,I
16,I-0047,701069,2017,Dodge,Grand Caravan,GT,WHITE,159179,No,"",2026-08-18,I
15,I-0052,704920,2012,Kia,Optima,SX,WHITE,209401,No,"",2026-08-18,I
26,IR-0001,702626,2010,Buick,Lucerne,CXL Premium,WHITE,137041,Yes,0.9,2026-08-18,IR
38,IR-0005,702462,2012,Honda,Crosstour,EX,BLACK,195012,Yes,0.9,2026-08-18,IR
31,IR-0007,701492,2009,Jeep,Wrangler,Unlimited Sahara,SILVER,145934,Yes,0.9,2026-08-18,IR
36,IR-0013,701945,2012,GMC,Sierra 1500,SLE,WHITE,182232,Yes,0.9,2026-08-18,IR
45,IR-0017,700463,2006,Lexus,GS 300,4dr Sdn,RED,118572,Yes,0.9,2026-08-18,IR
15,IR-0020,699005,2013,Ford,Edge,SEL,BROWN,179485,No,"",2026-08-18,IR
34,IR-0024,696221,2000,Nissan,Xterra,XE,RED,190235,Yes,2.7,2026-08-18,IR
14,IR-0025,700849,2013,Hyundai,Azera,4dr Sdn,GRAY,181292,No,"",2026-08-18,IR
14,RV-0001,703439,2019,Know sportsman,Sportsman,s,BEIGE,1,No,"",2026-08-18,RV
