Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
39,C-045,564335,2024,SANTA FE,HYUNDAI,"",BROWN,40793,Yes,4.5,2026-08-28,C
22,C-047,564340,2018,Toyota,RAV4,XLE,WHITE,265833,No,"",2026-08-28,C
36,C-048,564997,2024,Toyota,Corolla,LE,WHITE,82427,Yes,3.6,2026-08-28,C
37,C-049,565009,2021,Toyota,Highlander,XLE,GRAY,68812,Yes,3.0,2026-08-28,C
22,C-062,559055,2020,Honda,Accord,SEDAN LX,RED,95347,No,"",2026-08-28,C
22,C-070,563928,2011,Ford,Focus,SE,WHITE,217923,No,"",2026-08-28,C
42,C-072,563925,2019,Kia,Soul,BASE,RED,117380,Yes,3.7,2026-08-28,C
22,C-089,564819,2010,Nissan,Sentra,2.0 S,BLUE,160862,No,"",2026-08-28,C
37,C-093,564018,2018,Volkswagen,Tiguan,SEL,WHITE,73366,Yes,4.2,2026-08-28,C
21,C-094,564012,2008,Porsche,Cayenne,S,BLUE,131160,No,"",2026-08-28,C
35,C-102,564367,2019,Chevrolet,Colorado,WORK TR,WHITE,106362,Yes,4.5,2026-08-28,C
33,C-105,561014,2025,Chevrolet,Silverado 1500,RST,RED,39855,Yes,4.2,2026-08-28,C
43,C-115,562182,2024,Toyota,Corolla,SE,GRAY,42162,Yes,3.0,2026-08-28,C
36,C-118,562578,2022,Subaru,Impreza,Premium,GRAY,128322,Yes,4.4,2026-08-28,C
36,C-124,562183,2013,Ram,1500,LARAMIE LONGHOR,WHITE,106115,Yes,3.0,2026-08-28,C
35,C-126,563868,2023,Toyota,Tundra,Limited,BLUE,53113,Yes,4.8,2026-08-28,C
38,C-128,557305,2018,Toyota,Camry,HYBRID SE,GRAY,172987,Yes,4.1,2026-08-28,C
36,C-135,564326,2021,BMW,4-Series,430i,GREEN,28765,Yes,4.3,2026-08-28,C
29,C-142,562495,2024,Kia,K5,GT-LINE,RED,21658,Yes,4.7,2026-08-28,C
34,C-148,562483,2026,Kia,Sorento,X-LINE SX PR,WHITE,17065,Yes,4.5,2026-08-28,C
32,C-150,560916,2026,Buick,Enclave,Avenir,WHITE,4606,Yes,4.7,2026-08-28,C
34,C-154,564118,2025,Kia,Carnival,HYBRID EX,RED,15836,Yes,4.8,2026-08-28,C
41,C-163,564880,2018,Honda,Civic,SI COUPE MANUA,WHITE,119296,Yes,3.0,2026-08-28,C
38,C-181,558240,2021,Kia,Sorento,S,GRAY,69473,Yes,4.2,2026-08-28,C
39,C-187,563888,2024,Toyota,Tundra,SR5,GRAY,36765,Yes,4.3,2026-08-28,C
22,C-193,564361,2012,Toyota,Prius,FOUR,SILVER,234339,No,"",2026-08-28,C
22,C-211,562571,2015,Honda,CR-V,EX-L,BLACK,114815,No,"",2026-08-28,C
23,C-214,564344,2008,Toyota,Sienna,XLE,GRAY,225976,No,"",2026-08-28,C
22,C-224,564761,2018,Toyota,RAV4,LE,SILVER,116875,No,"",2026-08-28,C
23,C-228,564762,2010,Toyota,RAV4,4DR 4-CYL 4,SILVER,176629,No,"",2026-08-28,C
41,C-239,558929,2024,Buick,Envista,Avenir,WHITE,75384,Yes,3.6,2026-08-28,C
44,C-244,564777,2016,Chevrolet,Equinox,LTZ,GRAY,96786,Yes,3.1,2026-08-28,C
4,C-246,564691,2016,Ram,1500 ProMaster Vans,"",WHITE,199551,No,"",2026-08-28,C
37,C-256,564669,2015,Buick,LaCrosse,PREMIUM II,WHITE,87658,Yes,3.7,2026-08-28,C
40,C-270,565093,2017,Chevrolet,Sonic,LT,WHITE,174829,Yes,3.0,2026-08-28,C
32,C-271,565092,2010,Chevrolet,Camaro,2SS,ORANGE,54403,Yes,3.7,2026-08-28,C
30,D-001,564604,2023,GMC,Terrain,SLT,BLUE,29947,Yes,4.5,2026-08-28,D
38,D-003,564453,2017,Mercedes-Benz,GLS,450 4MATIC,SILVER,96745,Yes,3.6,2026-08-28,D
50,D-007,564473,2012,Lexus,IS 250,4DR SPORT SDN,WHITE,116888,Yes,3.0,2026-08-28,D
48,D-009,564799,2015,Toyota,Tundra,SR 4.6L V8,SILVER,97649,Yes,3.0,2026-08-28,D
37,D-010,564798,2021,Lexus,NX 300,F Sport,RED,86972,Yes,4.4,2026-08-28,D
37,D-018,564625,2017,Mercedes-Benz,C-Class,"",SILVER,77777,Yes,3.5,2026-08-28,D
36,D-028,564370,2020,Ford,T250 Vans,"",WHITE,157601,Yes,3.7,2026-08-28,D
37,D-042,563720,2023,Acura,MDX,W/TECHNOLOGY PAC,BLUE,24749,Yes,4.1,2026-08-28,D
45,D-061,561033,2008,Ford,F250SD,"",WHITE,126336,Yes,3.2,2026-08-28,D
48,D-062,555643,2006,Ford,F350SD,"",BLACK,166089,Yes,3.0,2026-08-28,D
46,D-063,562345,2014,Kia,Optima,HYBRID EX,GRAY,82927,Yes,3.0,2026-08-28,D
43,D-064,561996,2013,Ram,2500,SLT,BURGUNDY,82129,Yes,3.0,2026-08-28,D
41,D-065,552585,2017,Ford,F150,XLT,WHITE,179572,Yes,3.0,2026-08-28,D
47,D-081,563403,2019,Chevrolet,Silverado 1500,LT,BLUE,98905,Yes,3.0,2026-08-28,D
39,D-082,558509,2011,Mercedes-Benz,SL Class,SL 550,BLACK,82761,Yes,3.3,2026-08-28,D
41,D-088,563766,2010,Dodge,Journey,SXT,GOLD,84046,Yes,3.0,2026-08-28,D
41,D-096,563806,2016,Honda,Odyssey,EX-L,GRAY,137479,Yes,3.9,2026-08-28,D
42,D-124,564112,2020,Honda,Odyssey,Elite,SILVER,103349,Yes,3.7,2026-08-28,D
33,D-137,564379,2021,Ford,Bronco Sport,BIG BEN,GREEN,50871,Yes,4.5,2026-08-28,D
36,D-141,564375,2018,Ford,F150,XLT,BLACK,76890,Yes,4.4,2026-08-28,D
40,D-143,564398,2017,Mazda,Mazda3,4-DOOR GRAND,BLACK,109101,Yes,3.0,2026-08-28,D
45,D-150,564499,2002,Mazda,MX-5 Miata,MIATA CLOTH,BLUE,65878,Yes,3.6,2026-08-28,D
36,D-163,564639,2024,Hyundai,Santa Fe,Calligraphy,RED,44833,Yes,4.4,2026-08-28,D
36,D-170,564385,2024,Audi,A3,PREMIUM PLUS,WHITE,58599,Yes,3.4,2026-08-28,D
43,D-175,564805,2019,Subaru,Ascent,Touring,GRAY,107431,Yes,3.8,2026-08-28,D
33,D-180.1,563933,2012,SEA DOO,CHALLENGER 230,"",WHITE,262,Yes,3.0,2026-08-28,D
43,D-194,545029,2019,Toyota,Tacoma,TRD SPORT,GRAY,130120,Yes,2.3,2026-08-28,D
40,D-198,545028,2023,Ford,F150,XLT,GRAY,25941,Yes,4.4,2026-08-28,D
35,D-199,545027,2024,Ram,1500 ProMaster Vans,"",WHITE,51434,Yes,2.7,2026-08-28,D
36,D-203,562249,2020,Toyota,Yaris,LE,WHITE,50241,Yes,3.7,2026-08-28,D
46,D-205,545046,2021,Ford,Ranger,XLT,WHITE,107916,Yes,1.8,2026-08-28,D
10,D-208,563544,2003,Toyota,Tacoma,XTRACAB AUTO,WHITE,134988,No,"",2026-08-28,D
36,D-212,563539,2018,Subaru,Forester,PREMIUM,WHITE,73225,Yes,3.0,2026-08-28,D
42,D-215,563542,2015,Jeep,Cherokee,Latitude,RED,113048,Yes,3.0,2026-08-28,D
40,D-217,563538,2020,Chevrolet,Blazer,Premier,BLACK,45128,Yes,3.5,2026-08-28,D
43,D-221,563541,2018,Cadillac,XT5,Luxury,GRAY,107300,Yes,3.0,2026-08-28,D
35,D-229,561533,2018,GMC,Yukon XL,DENALI,WHITE,136449,Yes,3.8,2026-08-28,D
35,D-230,561716,2025,BMW,X3,M50 xDrive,GRAY,17515,Yes,4.3,2026-08-28,D
35,D-233,561521,2020,Chevrolet,Silverado 1500,HIGH,WHITE,127302,Yes,4.2,2026-08-28,D
33,D-235,562791,2021,Land Rover,Range Rover,"","",82548,Yes,4.4,2026-08-28,D
41,D-237,553588,2021,BMW,X7,XDrive40i,BLACK,73540,Yes,4.0,2026-08-28,D
36,D-239,552838,2022,Chevrolet,Silverado 1500,CUSTO,BLUE,80604,Yes,4.4,2026-08-28,D
22,D-241,560481,2007,Ford,F450SD,"",WHITE,289695,No,"",2026-08-28,D
35,D-250,563676,2023,Hyundai,Santa Fe,SE,BLACK,62198,Yes,4.4,2026-08-28,D
23,D-251,563671,2014,Toyota,Prius C,THREE,SILVER,99053,No,"",2026-08-28,D
49,D-252,563672,2020,Honda,Accord,SEDAN SPORT,GRAY,130542,Yes,3.3,2026-08-28,D
41,D-253,563674,2025,Jeep,Grand Cherokee L,ALT,SILVER,10968,Yes,3.5,2026-08-28,D
39,D-268,564917,2021,Mazda,Mazda6,Signature,GRAY,71554,Yes,4.0,2026-08-28,D
37,D-269,564914,2021,Chevrolet,Tahoe,High Country,WHITE,91200,Yes,4.5,2026-08-28,D
38,D-274,562812,2019,Volkswagen,Tiguan,SE,GREEN,81559,Yes,3.9,2026-08-28,D
36,D-277,563402,2021,Cadillac,Escalade,PREMIUM LUX,BLACK,90847,Yes,3.7,2026-08-28,D
33,D-278,563636,2021,INFINITI,QX50,Luxe,GRAY,70461,Yes,4.2,2026-08-28,D
41,D-279,559343,2016,Ford,Explorer,XLT,BLUE,104483,Yes,3.3,2026-08-28,D
38,D-281,564726,2020,Chevrolet,Silverado 1500,LT,SILVER,125997,Yes,3.0,2026-08-28,D
37,D-282,564724,2018,Ford,F150,XLT,BLACK,71254,Yes,4.4,2026-08-28,D
36,D-285,564704,2020,Ford,Explorer,XLT,SILVER,78953,Yes,4.5,2026-08-28,D
34,D-288,564723,2022,Ford,Escape,SE,WHITE,70339,Yes,4.2,2026-08-28,D
34,D-297,559386,2022,Jeep,Wrangler,Sport,RED,30142,Yes,4.9,2026-08-28,D
39,D-298,559374,2022,Lincoln,Aviator,Reserve,BLACK,59628,Yes,4.3,2026-08-28,D
40,D-303,559939,2017,Ram,3500,Tradesman,WHITE,117722,Yes,3.4,2026-08-28,D
23,D-309,556243,2014,Ram,2500,Tradesman,WHITE,124901,No,"",2026-08-28,D
45,E-001,564910,2017,Nissan,Armada,PLATINUM,BLACK,139330,Yes,3.0,2026-08-28,E
43,E-012,563318,2018,Chevrolet,Silverado 1500,LT,WHITE,73889,Yes,3.2,2026-08-28,E
42,E-030,564276,2015,Ford,Escape,Titanium,RED,111503,Yes,3.5,2026-08-28,E
41,E-070,565022,2020,Ford,Escape,SE,RED,54716,Yes,3.0,2026-08-28,E
42,E-071,565003,2018,GMC,Yukon XL,SLT,WHITE,123979,Yes,3.4,2026-08-28,E
33,E-075,563495,2022,Jeep,Wrangler,4XE UNLIMIT,GRAY,73150,Yes,4.5,2026-08-28,E
37,E-079,564409,2010,Jeep,Wrangler,UNLIMITED S,BLACK,159663,Yes,3.8,2026-08-28,E
43,E-092,564498,2018,Ford,Edge,SEL,BLUE,99443,Yes,3.0,2026-08-28,E
42,E-098,562290,2016,Chevrolet,Suburban,LS,GRAY,106662,Yes,3.0,2026-08-28,E
38,E-113,564831,2010,Mazda,RX8,SPORT,SILVER,56948,Yes,3.2,2026-08-28,E
45,E-114,564858,2016,Mazda,CX-5,Touring,RED,85312,Yes,3.0,2026-08-28,E
37,E-116,564832,2019,Nissan,Sentra,SV,WHITE,129582,Yes,3.5,2026-08-28,E
36,E-117,564834,2021,Ford,Bronco Sport,OUTER B,WHITE,138453,Yes,4.4,2026-08-28,E
47,E-118,564846,2013,Honda,Accord,SDN EX-L,TAN,152411,Yes,3.0,2026-08-28,E
49,E-119,563087,2023,Kia,Soul,LX,GRAY,36440,Yes,3.0,2026-08-28,E
43,E-124,563175,2017,Chrysler,Pacifica,TOURING-L,BLUE,160640,Yes,3.0,2026-08-28,E
42,E-129,564697,2018,Chevrolet,Suburban,LT,GRAY,181360,Yes,3.0,2026-08-28,E
37,E-138,564215,2002,Volkswagen,New Beetle,GLS,BLUE,64168,Yes,3.4,2026-08-28,E
46,E-154,565073,2017,Nissan,Pathfinder,SV,BLACK,193011,Yes,3.1,2026-08-28,E
34,E-158,564755,2022,Ford,Bronco Sport,OUTER B,GREEN,78678,Yes,4.4,2026-08-28,E
41,E-159,563457,2025,GMC,Terrain,ELEVATIO,GRAY,24671,Yes,3.0,2026-08-28,E
34,E-216,564770,2018,Jeep,Renegade,Latitude,YELLOW,75722,Yes,4.6,2026-08-28,E
41,E-217,562841,2013,Chevrolet,Captiva Sport,FLEET,SILVER,132166,Yes,2.9,2026-08-28,E
35,E-219,558277,2024,Kia,Telluride,SX,WHITE,27631,Yes,4.7,2026-08-28,E
22,E-220,562840,2009,Honda,Civic,SDN LX,SILVER,174578,No,"",2026-08-28,E
46,E-222,562847,2016,Subaru,Outback,2.5I LIMITED,GRAY,67298,Yes,3.0,2026-08-28,E
36,E-232,564030,2017,Jeep,Cherokee,Limited,RED,66737,Yes,4.0,2026-08-28,E
22,E-241,565031,2015,Chevrolet,Silverado 1500,LTZ,WHITE,68560,No,"",2026-08-28,E
41,E-243,562762,2022,Ford,Expedition,XLT,BLUE,49095,Yes,3.3,2026-08-28,E
22,E-244,563906,2016,Chevrolet,Suburban,LT,BLACK,169210,No,"",2026-08-28,E
21,E-246,562965,2017,Subaru,Forester,2.5I CVT,WHITE,178148,No,"",2026-08-28,E
44,E-260,561967,2021,Ford,F250SD,"",GRAY,143381,Yes,3.0,2026-08-28,E
40,E-262,562793,2017,Lincoln,MKC,Select,GOLD,87310,Yes,3.9,2026-08-28,E
50,E-264,562824,2017,Jeep,Wrangler,UNLIMITED S,BLACK,49071,Yes,3.3,2026-08-28,E
16,E-265,562844,2014,Toyota,Sequoia,LIMITED 5.7L,WHITE,196073,No,"",2026-08-28,E
40,E-273,564403,2009,Honda,Civic,SDN LX,GRAY,124857,Yes,3.0,2026-08-28,E
39,E-285,560652,2018,Hyundai,Sonata,LIMITED+,BLUE,108255,Yes,3.0,2026-08-28,E
36,E-286,563959,2022,Hyundai,Tucson,SE,GRAY,65367,Yes,4.4,2026-08-28,E
34,E-290,559035,2023,Hyundai,Santa Fe,Calligraphy,SILVER,38859,Yes,4.0,2026-08-28,E
37,E-292,559036,2022,Volkswagen,Tiguan,SE,BLACK,38157,Yes,3.9,2026-08-28,E
39,E-298,562148,2020,Toyota,Camry,SE,BLUE,78534,Yes,3.8,2026-08-28,E
22,E-299,562524,2019,GMC,Canyon,ALL TERRA,GRAY,133746,No,"",2026-08-28,E
22,E-301,562143,2015,Ford,F150,KING RANCH,BLACK,139728,No,"",2026-08-28,E
45,E-307,562111,2016,Ford,F150,XL,GRAY,113736,Yes,3.3,2026-08-28,E
22,E-309,562088,2019,Ford,F150,XLT,BLACK,137341,No,"",2026-08-28,E
22,E-310,562155,2013,Volkswagen,Touareg,SPORT W/NAV,BLACK,108702,No,"",2026-08-28,E
39,E-311,564128,2021,Toyota,Highlander,XLE,GRAY,70566,Yes,3.0,2026-08-28,E
22,E-312,564121,2015,Jeep,Wrangler,UNLIMITED S,GRAY,192438,No,"",2026-08-28,E
21,E-314,564274,2001,Ford,Mustang,DELUXE,BLACK,193897,No,"",2026-08-28,E
33,E-316,564272,2019,Audi,Q8,Premium Plus,SILVER,92069,Yes,4.6,2026-08-28,E
35,F-004,564733,2023,Ford,Escape,ACTIVE,SILVER,82400,Yes,3.9,2026-08-28,F
22,F-006.1,564970,2020,Cadillac,CT5,Luxury,GRAY,131330,No,"",2026-08-28,F
35,F-012,564519,2018,Ford,Escape,SEL,BLUE,61561,Yes,4.3,2026-08-28,F
22,F-013,564582,2014,Jeep,Patriot,Sport,BLACK,154705,No,"",2026-08-28,F
23,F-015,564750,2013,Mercedes-Benz,GLK Class,GLK 350,GRAY,139498,No,"",2026-08-28,F
22,F-021,557667,2019,Ford,F150,XLT,RED,132152,No,"",2026-08-28,F
