Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
34,AA-0223,260351,2013,Ford,Explorer,Limited,GREEN,189426,Yes,2.1,2026-08-27,AA
23,AA-0240,260397,1997,Mercedes-Benz,SL Class,2dr Roadster 3.2L,RED,110980,Yes,2.9,2026-08-27,AA
24,AA-0241,260398,2019,Ram,1500,Big Horn/Lone Star,BLACK,110754,Yes,3.7,2026-08-27,AA
30,AA-0244,260406,2007,Lexus,IS 250,4dr Sport Sdn Auto,BLACK,196219,Yes,2.1,2026-08-27,AA
37,AA-0253,260497,2018,Ford,T350 Vans,XL,WHITE,117924,Yes,1.5,2026-08-27,AA
33,AA-0255,260490,2007,Toyota,Tacoma,Reg I4 AT (Natl),RED,172400,Yes,1.7,2026-08-27,AA
23,AA-0257,260643,2019,Ford,F150,XLT,BLACK,109711,Yes,4.0,2026-08-27,AA
37,AA-0265,260457,2007,Lexus,ES 350,4dr Sdn,BLACK,161478,Yes,2.1,2026-08-27,AA
29,AA-0267,260458,2020,Ford,Expedition,XLT,GRAY,101667,Yes,3.5,2026-08-27,AA
27,AA-0268,260526,2021,Chevrolet,Suburban,LT,WHITE,109090,Yes,3.7,2026-08-27,AA
32,AA-0270,260628,2019,Mercedes-Benz,GLS,GLS 450,SILVER,76357,Yes,2.9,2026-08-27,AA
28,AA-0279,260486,2019,Honda,CR-V,LX,SILVER,77497,Yes,2.8,2026-08-27,AA
30,AA-0286,260523,2003,GMC,Sierra 1500,1500HD SLE,GRAY,151334,Yes,2.4,2026-08-27,AA
27,AA-0287,260524,2014,Hyundai,Veloster,3dr Cpe Auto w/Black Int,SILVER,108027,Yes,3.6,2026-08-27,AA
28,AA-0290,260537,2010,Dodge,Grand Caravan,SE,SILVER,96885,Yes,3.9,2026-08-27,AA
28,AA-0301,260576,2004,GMC,Envoy,SLE,SILVER,228722,Yes,2.9,2026-08-27,AA
31,AA-0302,260559,2015,Nissan,Rogue,S,WHITE,130095,Yes,2.0,2026-08-27,AA
22,AA-0306,260581,2017,Mini,Cooper Clubman,Cooper,BLACK,78153,Yes,4.4,2026-08-27,AA
28,AA-0310,260569,2013,Ford,Fusion,SE,GRAY,150532,Yes,2.7,2026-08-27,AA
28,AA-0312,260593,2012,Nissan,Armada,Platinum,SILVER,232871,Yes,"",2026-08-27,AA
25,AA-0313,260591,2016,Ford,Explorer,Limited,GRAY,58517,Yes,4.4,2026-08-27,AA
32,AA-0321,260632,2011,Nissan,Versa,1.8 S,GRAY,136465,Yes,2.3,2026-08-27,AA
27,AA-0323,260633,2019,Ram,1500 DS,Express,BLACK,169790,Yes,3.5,2026-08-27,AA
24,AA-0324,260644,2007,Ford,F150,XL,WHITE,199232,Yes,2.7,2026-08-27,AA
38,BB-0017,259133,2007,Lexus,LS 460,4dr Sdn,SILVER,226870,Yes,2.3,2026-08-27,BB
33,BB-0025,258506,2016,Fiat,500X,Easy,GRAY,83905,Yes,2.6,2026-08-27,BB
26,BB-0031,256962,2016,Hyundai,Sonata,Hybrid SE,GRAY,163237,Yes,4.1,2026-08-27,BB
24,BB-0033,259058,2010,Jaguar,XK,2dr Cpe,RED,79094,Yes,2.3,2026-08-27,BB
44,BB-0035,259189,2010,Ford,Taurus,Limited,WHITE,149205,Yes,1.9,2026-08-27,BB
24,BB-0041,259217,2021,Buick,Encore GX,Select,WHITE,90567,Yes,1.0,2026-08-27,BB
24,BB-0055,260165,2016,BMW,2-Series,228i xDrive,BLACK,98428,Yes,3.8,2026-08-27,BB
28,BB-0058,260477,2014,BMW,3-Series,328i xDrive,GRAY,41604,Yes,2.8,2026-08-27,BB
26,BB-0079,260124,2020,BMW,X3,M40i,SILVER,53474,Yes,4.2,2026-08-27,BB
24,BB-0080,260622,2023,Toyota,Camry,SE,BLUE,12931,Yes,2.8,2026-08-27,BB
29,BB-0098,259561,2021,Toyota,RAV4,XLE,BLACK,128966,Yes,4.1,2026-08-27,BB
29,BB-0104,259894,2023,Mitsubishi,Outlander,SE Black Edition,RED,64437,Yes,3.2,2026-08-27,BB
22,BB-0164,260269,2014,Jeep,Wrangler,Sport,BLACK,114424,Yes,4.3,2026-08-27,BB
29,BB-0190,260327,2020,Buick,Encore GX,Preferred,GRAY,67826,Yes,2.2,2026-08-27,BB
38,BB-0218,260317,2014,Toyota,Tacoma,Access Cab I4 AT (Natl),GRAY,56697,Yes,1.6,2026-08-27,BB
23,BB-0242,260459,2022,Ford,Escape,S,BLACK,55329,Yes,4.3,2026-08-27,BB
26,BB-0244,260464,2020,Mercedes-Benz,GLC,GLC 300,BLUE,30315,Yes,4.5,2026-08-27,BB
20,BB-0247,260527,2025,Mini,Cooper,Cooper,BLUE,13066,Yes,3.7,2026-08-27,BB
21,BB-0258,260597,2023,Land Rover,Defender,S,WHITE,46616,Yes,4.8,2026-08-27,BB
25,BB-0265,260531,2020,Mercedes-Benz,GLE,GLE 350,BROWN,62250,Yes,3.5,2026-08-27,BB
32,BB-0294,260605,2016,Honda,Pilot,EX-L,GRAY,107106,Yes,2.8,2026-08-27,BB
29,BB-0301,259988,2009,Hyundai,Sonata,GLS,WHITE,124527,Yes,3.6,2026-08-27,BB
21,C-0007,123726,2026,Toyota,Corolla Cross,L,BLUE,9490,Yes,4.6,2026-08-27,C
23,C-0014,121507,2025,Ford,Explorer,Active,GRAY,17205,Yes,4.5,2026-08-27,C
27,C-0022,122368,2024,Buick,Encore GX,Preferred,GRAY,17300,Yes,3.7,2026-08-27,C
26,C-0059,119881,2020,Toyota,RAV4,XLE,GRAY,125311,Yes,4.2,2026-08-27,C
32,C-0060,121394,2019,Genesis,G80,3.8L,SILVER,122853,Yes,2.7,2026-08-27,C
32,C-0082,128620,2016,Nissan,Rogue,S,BLUE,67589,Yes,2.7,2026-08-27,C
29,C-0087,122128,2014,BMW,5-Series,528i,GRAY,156257,Yes,2.9,2026-08-27,C
22,C-0093,260185,2018,Ford,Mustang,EcoBoost Premium,YELLOW,92899,Yes,4.0,2026-08-27,C
29,C-0094,121991,2020,Toyota,Corolla,SE,BLUE,97074,Yes,2.8,2026-08-27,C
25,C-0096,256502,2019,Ram,1500 DS,Tradesman,GRAY,141589,Yes,2.8,2026-08-27,C
33,C-0097,259524,2014,Mercedes-Benz,M Class,ML 350 BlueTEC,BLACK,192236,Yes,1.7,2026-08-27,C
20,C-0098,260365,2020,Jaguar,I-Pace,S,GRAY,103820,Yes,4.5,2026-08-27,C
24,C-0099,260380,2018,Ford,Escape,S,GOLD,151843,Yes,4.2,2026-08-27,C
34,C-0100,259522,2012,Mercedes-Benz,M Class,ML 350 BlueTEC,GRAY,139267,Yes,2.6,2026-08-27,C
24,D-0014,260535,2020,Audi,Q5,Premium,WHITE,81793,Yes,4.2,2026-08-27,D
28,D-0017,260548,2016,Chrysler,200,Limited,SILVER,163683,Yes,3.6,2026-08-27,D
28,D-0018,259349,2021,Ford,Escape,SE,BLACK,79919,Yes,3.3,2026-08-27,D
24,D-0020,259360,2014,BMW,5-Series,528i,GRAY,100267,Yes,3.6,2026-08-27,D
23,D-0022,260067,2013,Volkswagen,Jetta,Sedan SE,WHITE,134633,Yes,4.3,2026-08-27,D
22,D-0035,121984,2026,Toyota,Corolla,LE,GRAY,10809,Yes,4.5,2026-08-27,D
23,D-0036,128896,2022,Ford,Bronco Sport,Outer Banks,GREEN,75926,Yes,4.1,2026-08-27,D
22,D-0042,120877,2023,Toyota,Corolla,LE,SILVER,16292,Yes,4.4,2026-08-27,D
21,D-0046,121148,2021,Genesis,G80,2.5T,BLACK,64488,Yes,4.5,2026-08-27,D
28,D-0053,121961,2021,Toyota,Highlander,Platinum,GRAY,72408,Yes,2.6,2026-08-27,D
26,D-0057,119811,2018,Ram,1500,Big Horn,BLUE,126006,Yes,2.0,2026-08-27,D
29,D-0061,119929,2020,Nissan,Rogue,SV,SILVER,89225,Yes,2.6,2026-08-27,D
28,D-0064,123591,2023,Toyota,Camry,SE,GRAY,149553,Yes,4.2,2026-08-27,D
32,D-0082,119520,2017,Fiat,500X,Pop,GRAY,138087,Yes,2.6,2026-08-27,D
30,D-0085,119985,2020,Nissan,Altima,2.5 SR,BLACK,139581,Yes,2.9,2026-08-27,D
36,D-0095,258658,2019,Chevrolet,Silverado 1500 LD,LT,BLACK,185604,Yes,2.4,2026-08-27,D
32,D-0100,259835,2012,Audi,S5,Premium Plus,SILVER,130165,Yes,2.6,2026-08-27,D
49,T-1011,119242,2018,Ford,F250SD,Platinum,BLACK,1,Yes,1.0,2026-08-27,T
