Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
19,D-071,66323,2018,Honda,Odyssey,EX,SILVER,150962,Yes,"",2026-09-01,D
43,D-076,66384,2023,Volkswagen,Tiguan,SE R-LINE BLA,BLACK,86601,Yes,4.0,2026-09-01,D
48,D-086,34976,2015,Dodge,Charger,SXT,WHITE,146580,Yes,2.7,2026-09-01,D
44,D-087,64984,2020,Ford,Ranger,XLT,WHITE,115499,Yes,2.6,2026-09-01,D
44,D-088,65349,2017,Mercedes-Benz,GLS,450 4MATIC,SILVER,128181,Yes,3.9,2026-09-01,D
45,D-091,64508,2019,Ford,F150,XLT,WHITE,163154,Yes,3.6,2026-09-01,D
36,D-092,65772,2021,Jeep,Wrangler,UNLIMITED S,GRAY,97640,Yes,"",2026-09-01,D
21,D-093,64985,2014,Chevrolet,Silverado 1500,LT,WHITE,271465,No,"",2026-09-01,D
18,D-095,33979,2015,Ram,3500,TRADESMAN,WHITE,117180,Yes,"",2026-09-01,D
35,D-096,65502,2018,Jeep,All-New Wrangler,"",RED,68256,Yes,3.6,2026-09-01,D
41,D-097,35113,2024,GMC,Sierra 2500,2500HD AT4,WHITE,104185,Yes,3.7,2026-09-01,D
21,D-100,65598,2006,Honda,Odyssey,EX-L,BLUE,201433,No,"",2026-09-01,D
30,D-103,65907,2013,Mercedes-Benz,C Class,C 350 SPORT,WHITE,106794,Yes,"",2026-09-01,D
35,D-104,65545,2022,Toyota,Tacoma,TRD SPORT,SILVER,73249,Yes,"",2026-09-01,D
40,D-105,65547,2021,Ford,F150,XLT,WHITE,93350,Yes,1.6,2026-09-01,D
21,D-106,35223,2019,Chevrolet,Tahoe,LT,GRAY,89051,Yes,3.5,2026-09-01,D
49,D-107,65454,2022,Volkswagen,Atlas,2.0T SE W/TECH,GRAY,75857,Yes,3.0,2026-09-01,D
43,D-109,65132,2016,BMW,X5,XDrive35i,BLUE,108010,Yes,3.9,2026-09-01,D
36,D-113,64074,2019,Ford,F150,XLT,WHITE,93509,Yes,"",2026-09-01,D
30,D-114,64115,2021,Chevrolet,Silverado 1500,RST,SILVER,122539,Yes,"",2026-09-01,D
44,D-115,64634,2015,Mercedes-Benz,C Class,"",SILVER,96956,Yes,3.3,2026-09-01,D
38,D-117,65003,2026,Ram,1500,RHO,WHITE,6865,Yes,4.5,2026-09-01,D
19,D-118,65912,2017,Chrysler,Pacifica,HYBRID PLAT,WHITE,116190,Yes,"",2026-09-01,D
48,D-119,65789,2016,Honda,Pilot,Touring,GRAY,146667,Yes,3.5,2026-09-01,D
37,D-121,65403,2016,Chevrolet,Tahoe,LTZ,RED,121333,Yes,"",2026-09-01,D
46,D-122,65779,2022,Chevrolet,Silverado 1500,CUSTO,BLUE,77897,Yes,3.4,2026-09-01,D
21,D-124,65604,2015,Ford,Escape,SE,BLUE,169738,No,"",2026-09-01,D
21,D-125,33372,2016,Nissan,Altima,2.5 S,SILVER,141272,No,"",2026-09-01,D
19,D-126,65055,2020,Nissan,Versa,SV,BLUE,115301,No,"",2026-09-01,D
21,D-127,65704,2015,Chevrolet,Equinox,LS,BLACK,202982,No,"",2026-09-01,D
46,D-129,66433,2014,Volvo,S60,T5,BLUE,148248,Yes,3.9,2026-09-01,D
27,E-005,66125,2025,Chrysler,Pacifica,Limited,RED,23015,Yes,4.6,2026-09-01,E
34,E-009,66119,2026,Chevrolet,Suburban,RST,GRAY,17585,Yes,4.4,2026-09-01,E
30,E-011,66148,2025,Nissan,Sentra,SV,BLACK,31158,Yes,4.5,2026-09-01,E
25,E-014,65288,2026,Toyota,4Runner,SR5,WHITE,14508,Yes,4.7,2026-09-01,E
24,E-023,66155,2025,Chrysler,Pacifica,Select,WHITE,27362,Yes,4.8,2026-09-01,E
21,E-026,65734,2025,Chevrolet,Trailblazer,LT,BLACK,17248,Yes,4.8,2026-09-01,E
27,E-031,66196,2025,Jeep,Compass,Trailhawk,BLUE,24410,Yes,4.7,2026-09-01,E
28,E-032,65827,2026,Toyota,Highlander,XLE,BLACK,14449,Yes,4.3,2026-09-01,E
30,E-037,66198,2025,Chevrolet,Blazer,LT,GRAY,28660,Yes,4.4,2026-09-01,E
32,E-041,66184,2025,Chrysler,Pacifica,Limited,BLUE,25669,Yes,4.5,2026-09-01,E
27,E-050,66197,2025,Chrysler,Pacifica,Limited,BLACK,24228,Yes,4.6,2026-09-01,E
24,E-051,66193,2026,Ram,2500,Laramie,WHITE,17733,Yes,4.9,2026-09-01,E
27,E-057,66185,2025,Nissan,Pathfinder,SV,WHITE,21199,Yes,4.6,2026-09-01,E
30,E-059,66268,2025,Chrysler,Pacifica,Limited,WHITE,17712,Yes,4.6,2026-09-01,E
26,E-084,65332,2025,Audi,Q7,PREMIUM PLUS,SILVER,45280,Yes,4.8,2026-09-01,E
24,E-088,65355,2025,Jeep,Wagoneer,Series II,WHITE,57140,Yes,4.7,2026-09-01,E
23,E-090,65573,2025,Chrysler,Pacifica,Select,BLACK,56802,Yes,4.7,2026-09-01,E
29,E-092,65596,2024,GMC,Terrain,SLE,BLACK,53766,Yes,4.6,2026-09-01,E
39,E-099,66048,2025,Nissan,Altima,SV,WHITE,53444,Yes,3.7,2026-09-01,E
31,E-100,65576,2025,Chrysler,Pacifica,Select,BLACK,57939,Yes,4.8,2026-09-01,E
36,E-101,66050,2025,Volkswagen,Jetta,Sport,BLACK,53625,Yes,3.8,2026-09-01,E
27,E-102,65610,2025,Chrysler,Pacifica,Select,BLACK,55462,Yes,4.8,2026-09-01,E
27,E-110,65635,2025,Chrysler,Pacifica,Select,WHITE,55323,Yes,4.7,2026-09-01,E
30,E-111,66061,2025,Nissan,Versa,SV,BLACK,42292,Yes,4.1,2026-09-01,E
26,E-118,65681,2025,Land Rover,Range Rover Velar,DY,WHITE,48477,Yes,4.5,2026-09-01,E
32,E-131,66092,2024,Volkswagen,Taos,SE,WHITE,47735,Yes,4.3,2026-09-01,E
27,E-143,66107,2025,Nissan,Versa,SV,BLACK,58382,Yes,4.3,2026-09-01,E
27,E-145,66109,2024,Jeep,Grand Wagoneer L,SER,WHITE,59018,Yes,4.4,2026-09-01,E
35,E-148,66127,2024,Mitsubishi,Eclipse Cross,LE,BLACK,45391,Yes,4.2,2026-09-01,E
24,E-153,66134,2026,Honda,Ridgeline,RTL,GRAY,23370,Yes,4.7,2026-09-01,E
29,E-156,66137,2025,Hyundai,Kona,SEL,WHITE,52933,Yes,4.1,2026-09-01,E
34,E-161,66210,2025,Nissan,Sentra,SR,GRAY,47471,Yes,4.0,2026-09-01,E
29,E-163,66212,2025,Chevrolet,Tahoe,LT,GRAY,62139,Yes,4.2,2026-09-01,E
7,X-007,64419,2023,Ford,T250 Vans,"",WHITE,153095,No,"",2026-09-01,X
8,X-008,65085,2006,Dodge,Dakota,SLT,SILVER,229013,No,"",2026-09-01,X
21,X-010,63628,2018,Mercedes-Benz,C-Class,"",BLACK,132107,Yes,"",2026-09-01,X
29,X-011,32669,2020,Volvo,XC60 POLESTAR,"",SILVER,129697,Yes,"",2026-09-01,X
7,X-012,64730,2008,Ford,E350 Vans,"",WHITE,303206,No,"",2026-09-01,X
20,X-013,65044,2002,Mercedes-Benz,SLK Class,3.2L,RED,92577,No,"",2026-09-01,X
25,X-014,64779,2016,Dodge,Grand Caravan,SXT,BLACK,156612,Yes,"",2026-09-01,X
51,X-015,66018,2011,BMW,3-Series,328I XDRIVE,BLACK,276690,Yes,1.4,2026-09-01,X
5,X-017,63789,2016,Jeep,Renegade,Limited,GRAY,1,No,"",2026-09-01,X
35,X-019,64070,2013,Ford,Escape,SEL,GREEN,98993,Yes,2.5,2026-09-01,X
