Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
16,C-0066,94475,2016,GMC,Canyon,SLE,SILVER,102409,Yes,4.3,2026-08-26,C
15,C-0067,94476,2017,Buick,Envision,Preferred,BLACK,125993,No,"",2026-08-26,C
18,C-0068,94480,2022,Chevrolet,Silverado 3500,3500HD CC Work Truck,BLACK,85954,Yes,2.7,2026-08-26,C
17,C-0077,95453,2018,Ford,Explorer,Platinum,WHITE,129666,No,"",2026-08-26,C
16,C-0078,95458,2018,Toyota,Tundra,SR5 5.7L V8,WHITE,113699,No,"",2026-08-26,C
18,C-0083,93151,2019,GMC,Sierra 1500,SLT,BLACK,122314,Yes,3.9,2026-08-26,C
16,C-0091,93084,2018,Toyota,4Runner,SR5,WHITE,154417,No,"",2026-08-26,C
20,C-0096,92428,2023,Honda,CR-V,Hybrid Sport,GRAY,54453,Yes,4.5,2026-08-26,C
16,C-0103,93159,2012,Volkswagen,Beetle,2.5L,GRAY,78501,No,"",2026-08-26,C
16,C-0116,95455,2023,Ram,1500,Laramie,SILVER,21812,No,"",2026-08-26,C
3,C-0150,95777,2024,Tesla,Model 3,Long Range,GRAY,27362,Yes,4.3,2026-08-26,C
14,C-0167,95220,2024,Chevrolet,Express Commercial Cutaway,"3500 Van 177""",WHITE,24691,No,"",2026-08-26,C
17,C-0168,95221,2025,Chevrolet,Express,Passenger LT,WHITE,36365,No,"",2026-08-26,C
17,C-0189,94823,2014,Dodge,Journey,American Value Pkg,SILVER,170240,No,"",2026-08-26,C
16,C-0190,94473,2021,Toyota,Camry,LE,SILVER,97138,No,"",2026-08-26,C
16,C-0192,95450,2011,Subaru,Forester,2.5X Premium,GRAY,141613,No,"",2026-08-26,C
15,C-0193,95451,2014,Fiat,500L,Trekking,BLACK,129658,No,"",2026-08-26,C
16,C-0194,95452,2013,Nissan,Sentra,S,GRAY,119782,No,"",2026-08-26,C
24,D-0002,93069,2021,GMC,Acadia,Denali,RED,117102,Yes,3.5,2026-08-26,D
31,D-0004,91800,2016,GMC,Sierra 1500,"Double Cab 143.5""",GRAY,117215,Yes,2.7,2026-08-26,D
29,D-0005,92359,2013,GMC,Yukon,SLT,BLACK,235037,Yes,2.9,2026-08-26,D
21,D-0007,93823,2005,Chevrolet,Impala,LS,WHITE,72134,Yes,2.7,2026-08-26,D
20,D-0009,93762,2004,INFINITI,G35,Coupe w/Leather,BLUE,106890,Yes,1.6,2026-08-26,D
24,D-0048,88739,2015,Volkswagen,Golf R,4dr HB w/DCC/Nav,BLUE,93513,Yes,2.1,2026-08-26,D
30,D-0049,92363,2016,Chevrolet,Colorado,Z71,BLUE,163124,Yes,2.6,2026-08-26,D
23,D-0050,92720,2011,Land Rover,Range Rover Sport,HSE LUX,GRAY,85213,Yes,3.6,2026-08-26,D
28,D-0051,89094,2011,Chevrolet,Avalanche,LT,WHITE,111450,Yes,3.2,2026-08-26,D
29,D-0053,92721,2016,Ford,Escape,SE,BLACK,139055,Yes,1.8,2026-08-26,D
38,D-0057,93703,2017,Chevrolet,Traverse,Premier,BLACK,148609,Yes,2.2,2026-08-26,D
30,D-0060,91193,2019,Chevrolet,Impala,LT,SILVER,94899,Yes,2.0,2026-08-26,D
25,D-0073,89805,2020,Toyota,Corolla,LE,WHITE,34500,Yes,3.9,2026-08-26,D
15,D-0079,95735,2003,Toyota,Matrix,XR,SILVER,174753,No,"",2026-08-26,D
19,D-0082,94909,2024,Audi,A4,Sedan S line Premium Plus,BLACK,51387,Yes,3.9,2026-08-26,D
18,D-0092,95177,2023,Jeep,Grand Cherokee L,Limited,WHITE,35762,Yes,4.5,2026-08-26,D
16,D-0114,95263,2013,Mercedes-Benz,GLK Class,GLK 350,GRAY,120635,No,"",2026-08-26,D
17,D-0116,95860,2017,Acura,MDX,SH-AWD AWD,BLACK,107765,No,"",2026-08-26,D
15,D-0117,95862,2015,Nissan,Versa,S,BLACK,94392,No,"",2026-08-26,D
16,D-0119,95646,2018,Honda,Accord,Sedan Sport 1.5T,WHITE,125093,No,"",2026-08-26,D
16,D-0122,95416,2018,Kia,Stinger,Premium,BLUE,90272,No,"",2026-08-26,D
27,D-0139,95130,2016,Jeep,Patriot,Sport SE,SILVER,101987,Yes,0.0,2026-08-26,D
19,D-0152,92335,2023,Nissan,Rogue,S,WHITE,31748,Yes,3.9,2026-08-26,D
26,D-0153,93808,2013,Jeep,Wrangler,Unlimited Sahara,BLACK,201944,Yes,2.9,2026-08-26,D
27,D-0154,93809,2015,Honda,Civic,Coupe LX,GRAY,82251,Yes,2.5,2026-08-26,D
23,D-0155,93810,2015,Mercedes-Benz,S Class,4dr Sdn S 550,BLUE,117141,Yes,3.2,2026-08-26,D
28,D-0159,93814,2014,Chevrolet,Traverse,LT,GRAY,140788,Yes,3.0,2026-08-26,D
16,DX-0102,95903,2017,Nissan,Rogue Sport,SL,WHITE,119572,No,"",2026-08-26,DX
16,DX-0104,95905,2018,BMW,4-Series,430i xDrive,GRAY,89524,No,"",2026-08-26,DX
