Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
7,A-315,178612,2020,Ford,S/D C/C,"",WHITE,59029,No,"",2026-08-26,A
9,A-318,177591,2016,Nissan,Murano,PLATINUM,BLACK,117090,No,"",2026-08-26,A
36,A-333,179710,2017,Cadillac,ATS,SEDAN PREMIUM PE,BLACK,66424,Yes,3.2,2026-08-26,A
25,A-337,179714,2016,Honda,Odyssey,SE,GRAY,88266,Yes,"",2026-08-26,A
37,A-342,175001,2019,Honda,HR-V,EX-L,BROWN,40418,Yes,3.0,2026-08-26,A
24,A-343,177304,2018,Lincoln,MKZ,Premiere,BLACK,91510,Yes,"",2026-08-26,A
24,A-346,177290,2014,Cadillac,SRX,LUXURY COLLECTIO,BLACK,90555,Yes,"",2026-08-26,A
24,A-349,174998,2022,Mazda,CX-9,Touring,RED,93345,Yes,"",2026-08-26,A
38,B-024,179353,2018,Nissan,Armada,SV,GRAY,120857,Yes,3.3,2026-08-26,B
25,B-025,179566,2023,Nissan,Rogue,S,BLACK,32882,Yes,4.3,2026-08-26,B
24,B-066,177640,2021,Land Rover,Discovery Sport,S,GRAY,58631,Yes,"",2026-08-26,B
24,B-068,167508,2026,Mercedes-Benz,GLC,"",BLACK,3419,Yes,4.7,2026-08-26,B
36,B-074,174426,2023,Chevrolet,Suburban,LT,BLACK,122218,Yes,4.2,2026-08-26,B
8,B-092,179828,2020,Cadillac,Escalade,PREMIUM LUX,BLACK,147005,No,"",2026-08-26,B
31,B-126,180054,2020,Kia,Telluride,EX,BLACK,66605,Yes,3.5,2026-08-26,B
8,B-131,179222,2020,Chevrolet,Silverado 1500,CUSTO,WHITE,99973,No,"",2026-08-26,B
6,B-153,178763,2013,Volvo,XC60,3.2L,BEIGE,68038,No,"",2026-08-26,B
43,B-200,178578,2020,Toyota,RAV4,Limited,SILVER,107707,Yes,3.2,2026-08-26,B
34,B-202,178576,2025,Toyota,Tacoma,SR5,BLACK,11650,Yes,3.8,2026-08-26,B
36,B-208,177757,2021,Land Rover,Range Rover,"",BLACK,63812,Yes,3.8,2026-08-26,B
31,B-210,179265,2025,Toyota,Corolla,LE,SILVER,12811,Yes,4.0,2026-08-26,B
7,B-212,179286,2016,Mazda,Mazda3,i Sport,GRAY,142006,No,"",2026-08-26,B
23,B-218,174245,2023,BMW,M8,Competition,OTHER,11695,Yes,"",2026-08-26,B
26,B-220,179554,2025,Toyota,Tacoma,TRD SPORT,BLACK,10327,Yes,4.2,2026-08-26,B
10,B-259,178857,2019,Jeep,Grand Cherokee,HIGH,WHITE,101985,No,"",2026-08-26,B
7,B-267,179007,2006,Toyota,Sequoia,SR5 V8,SILVER,313084,No,"",2026-08-26,B
8,B-278,179228,2018,Hyundai,Sonata,LIMITED,GRAY,146349,No,"",2026-08-26,B
7,B-294,179833,2018,Ford,F150,XLT,SILVER,141208,No,"",2026-08-26,B
7,B-296,179993,2018,Audi,A8,L,BLACK,105887,No,"",2026-08-26,B
7,B-298,179994,2023,Mercedes-Benz,C-Class,"",WHITE,53279,No,"",2026-08-26,B
7,B-299,177267,2018,Land Rover,Range Rover Sport,SE,WHITE,90980,No,"",2026-08-26,B
27,B-311,178332,2025,Cadillac,Escalade,ESV PRE,WHITE,10204,Yes,4.8,2026-08-26,B
7,B-361,180170,2019,Alfa Romeo,Giulia,Quadrifoglio,BLACK,77633,No,"",2026-08-26,B
26,B-362,176757,2026,Subaru,Forester,TOURING,RED,3912,Yes,4.9,2026-08-26,B
36,B-400,178501,2013,Mazda,CX-5,Grand Touring,SILVER,113265,Yes,2.9,2026-08-26,B
32,B-424,179294,2022,Land Rover,Range Rover Sport,"",BLACK,69850,Yes,4.4,2026-08-26,B
23,C-072,179452,2025,Ram,2500 ProMaster Vans,"",WHITE,30944,Yes,"",2026-08-26,C
27,C-078.2,180050,2026,Toyota,Tundra,HYBRID LIMITE,BLACK,824,Yes,4.9,2026-08-26,C
24,C-138,173309,2015,GMC,Terrain,SLT,WHITE,113596,Yes,"",2026-08-26,C
37,C-141,179989,2016,Buick,Encore,4DR,RED,85396,Yes,3.5,2026-08-26,C
31,C-143,178160,2021,Lexus,GX 460,PREMIUM,SILVER,88209,Yes,3.8,2026-08-26,C
7,C-168,179610,2014,Honda,Pilot,EX-L,GRAY,130189,No,"",2026-08-26,C
28,C-185,179341,2026,Jeep,Cherokee,LIMITED,BLUE,4519,Yes,4.9,2026-08-26,C
30,C-204,176969,2022,Kia,Seltos,S,WHITE,17565,Yes,4.7,2026-08-26,C
32,C-205,177682,2024,Kia,Telluride,SX X-LINE,BLUE,86919,Yes,4.4,2026-08-26,C
30,C-243,178936,2025,Honda,Pilot,Sport,BLACK,21561,Yes,3.5,2026-08-26,C
53,C-289,178051,2017,Honda,Civic,HATCHBACK LX,SILVER,103586,Yes,2.2,2026-08-26,C
7,C-298,178249,2018,Kia,Optima,LX,GRAY,112344,No,"",2026-08-26,C
7,C-300,179361,2003,BMW,X5,3.0I,BLACK,259791,No,"",2026-08-26,C
28,C-318,177825,2025,Acura,MDX,W/A-SPEC PACKAGE,BLUE,30616,Yes,4.6,2026-08-26,C
8,C-344,178928,2016,Honda,Pilot,EX,BLUE,137042,No,"",2026-08-26,C
26,C-387,179055,2021,Mercedes-Benz,E-Class,"",SILVER,38776,Yes,4.5,2026-08-26,C
29,D-063,175527,2025,Subaru,Forester,TOURING,GREEN,13611,Yes,4.5,2026-08-26,D
35,D-243,159836,2015,Porsche,Panamera,4DR HB,SILVER,43558,Yes,3.1,2026-08-26,D
25,D-247,177714,2024,Mercedes-Benz,GLB,250 GLB 250 SUV,BLACK,6440,Yes,4.5,2026-08-26,D
25,D-248,177818,2016,Mercedes-Benz,GLC,300 4MATIC,GRAY,80782,Yes,"",2026-08-26,D
24,D-286,176143,2017,Nissan,Rogue,SL,RED,76209,Yes,"",2026-08-26,D
24,D-291,172492,2018,Nissan,Rogue,SV,SILVER,95912,Yes,"",2026-08-26,D
37,F-001,170223,2024,INFINITI,Q50,Luxe,BLUE,16097,Yes,4.2,2026-08-26,F
36,F-002,174191,2022,Mercedes-Benz,E-Class,"",WHITE,38390,Yes,3.4,2026-08-26,F
58,F-004,173396,2015,Dodge,Durango,Limited,GRAY,146705,Yes,1.3,2026-08-26,F
42,F-006,170587,2017,Honda,Accord,SEDAN LX,WHITE,95199,Yes,2.0,2026-08-26,F
46,F-008,174106,2018,Chevrolet,Cruze,LT,GRAY,100706,Yes,1.7,2026-08-26,F
77,F-012,174838,2016,Nissan,Maxima,3.5 PLATINUM,WHITE,122836,Yes,1.3,2026-08-26,F
43,F-016,171174,2018,Acura,TLX,2.4L,WHITE,125357,Yes,1.3,2026-08-26,F
44,F-020,174840,2016,Nissan,Murano,S,BROWN,153180,Yes,1.7,2026-08-26,F
43,F-021,173835,2011,Toyota,Camry,LE,WHITE,165384,Yes,1.3,2026-08-26,F
31,F-030,179130,2016,Mercedes-Benz,Sprinter 2500,NORMAL,WHITE,187536,Yes,2.6,2026-08-26,F
51,F-035,90274,2023,INFINITI,QX50,Autograph,WHITE,5136,Yes,2.4,2026-08-26,F
54,F-044,171541,2002,Toyota,4Runner,SR5 V6,SILVER,212058,Yes,1.3,2026-08-26,F
37,F-050,170524,2023,Honda,Accord,SEDAN LX,SILVER,76438,Yes,4.0,2026-08-26,F
38,F-055,175659,2020,Nissan,Pathfinder,SL,GRAY,89114,Yes,2.0,2026-08-26,F
47,F-064,174925,2010,Honda,CR-V,LX,SILVER,116611,Yes,1.3,2026-08-26,F
47,F-065,176655,2006,Nissan,350Z,2DR CPE MANUAL,BLACK,126804,Yes,1.3,2026-08-26,F
47,F-067,176904,2017,Ford,C-Max,HYBRID SE,GRAY,151647,Yes,1.9,2026-08-26,F
65,F-068,171879,2017,Mazda,MAZDA6 TOURING,"",GRAY,133002,Yes,1.3,2026-08-26,F
38,F-069,168466,2012,Volkswagen,Touareg,SPORT,WHITE,129938,Yes,3.0,2026-08-26,F
57,F-100,163713,2014,Jeep,Cherokee,Limited,WHITE,121322,Yes,0.0,2026-08-26,F
48,F-109,152627,2017,Chevrolet,Traverse,LS,WHITE,999999,Yes,1.7,2026-08-26,F
58,F-112,150676,2012,Toyota,Camry,LE,SILVER,112824,Yes,1.8,2026-08-26,F
24,T-001,165438,2023,Toyota,Highlander,XLE,BLUE,35627,Yes,"",2026-08-26,T
33,T-002,84576,2025,Cadillac,Escalade IQ,Sport 2,SILVER,11293,Yes,4.9,2026-08-26,T
8,T-004,171416,2012,Cadillac,CTS,COUPE PREMIUM,BLACK,172304,No,"",2026-08-26,T
30,T-007,158769,2025,BMW,4-Series,430i xDrive,WHITE,9206,Yes,4.4,2026-08-26,T
33,Z-001,177188,2023,GMC,Sierra 1500,SLT,GRAY,65961,Yes,4.0,2026-08-26,Z
10,Z-006,175902,2007,Honda,Accord,SDN EX,GOLD,119369,No,"",2026-08-26,Z
33,Z-007,173798,2017,GMC,Yukon,Denali,GRAY,136458,Yes,2.6,2026-08-26,Z
8,Z-011,174961,2012,BMW,X3,28I,BLUE,115102,No,"",2026-08-26,Z
24,Z-012,178457,2016,Chevrolet,Traverse,LT,BLACK,1,Yes,"",2026-08-26,Z
7,Z-021,180136,2009,Dodge,Challenger,R/T,RED,106318,No,"",2026-08-26,Z
